timestamp,zone_id,air_temperature,humidity,rainfall,soil_moisture,soil_temperature,light_intensity,irrigation_need
25-08-2025 23:00,Z3,22.98,80.06,0,88.56,20.63,0,Low
26-08-2025 00:00,Z3,21.96,81.7,0,88.56,20.6,47,Low
26-08-2025 01:00,Z3,22.82,82.23,0,88.67,21.63,0,Low
26-08-2025 02:00,Z3,22.67,82.56,0,88.71,21.28,2726,Low
26-08-2025 03:00,Z3,24.59,80.1,0,88.93,23.49,0,Low
26-08-2025 04:00,Z3,24.85,79.54,0,88.72,23.18,0,Low
26-08-2025 05:00,Z3,25.48,75.42,0,88.99,24.19,0,Low
26-08-2025 06:00,Z3,26.07,81.18,1,89.85,24.4,0,Low
26-08-2025 07:00,Z3,28.93,72.39,0,89.86,27.58,21536,Low
26-08-2025 08:00,Z3,27.91,76.06,0,89.35,26.83,37835,Low
26-08-2025 09:00,Z3,30.3,73.15,0,89.12,28.42,54514,Low
26-08-2025 10:00,Z3,30.35,73.76,0,88.56,29.39,70296,Low
26-08-2025 11:00,Z3,30.59,74.94,0,88.77,28.72,75139,Low
26-08-2025 12:00,Z3,31.76,69.08,0.2,88.85,30.22,41666,Low
26-08-2025 13:00,Z3,31.43,66.49,0,88.68,29.89,79056,Low
26-08-2025 14:00,Z3,29.56,87.28,10,90,27.79,33915,Low
26-08-2025 15:00,Z3,30.58,72.68,0,90,29.55,59289,Low
26-08-2025 16:00,Z3,28.67,80.15,0,90,28.22,41228,Low
26-08-2025 17:00,Z3,27.6,75.04,0,89.17,26.2,21424,Low
26-08-2025 18:00,Z3,27.68,76.7,0,88.63,25.91,0,Low
26-08-2025 19:00,Z3,25.2,81.47,0,88.42,23.56,547,Low
26-08-2025 20:00,Z3,24.62,77.75,0,88.33,23.13,0,Low
26-08-2025 21:00,Z3,23.6,84.73,0,88.44,22.07,1698,Low
26-08-2025 22:00,Z3,23.09,83.51,0,88.46,22.31,0,Low
26-08-2025 23:00,Z3,21.72,83.01,0,88.41,20.19,0,Low
27-08-2025 00:00,Z3,22.08,83.97,0,87.88,20.62,0,Low
27-08-2025 01:00,Z3,21.94,83.27,0,87.86,20.33,0,Low
27-08-2025 02:00,Z3,22.66,80.62,0,87.86,20.57,0,Low
27-08-2025 03:00,Z3,24.41,76.55,0,87.96,22.55,3158,Low
27-08-2025 04:00,Z3,23.96,83.45,0,87.86,22.61,0,Low
27-08-2025 05:00,Z3,25.63,80.93,0,87.61,24.28,918,Low
27-08-2025 06:00,Z3,26.54,75.24,0,87.29,24.85,580,Low
27-08-2025 07:00,Z3,27.87,81.58,1,88.36,26.26,14783,Low
27-08-2025 08:00,Z3,28.58,71.35,0,88.5,27.38,38743,Low
27-08-2025 09:00,Z3,30.48,73.82,0,88.55,28.47,55861,Low
27-08-2025 10:00,Z3,31.53,67.25,0,88.67,30.08,67953,Low
27-08-2025 11:00,Z3,31.67,66.48,0,88.47,29.97,78858,Low
27-08-2025 12:00,Z3,31.37,70.39,0,87.84,30.42,81489,Low
27-08-2025 13:00,Z3,31.47,71.33,0,88.17,30.75,80614,Low
27-08-2025 14:00,Z3,30.89,71.57,0,87.75,29.05,68662,Low
27-08-2025 15:00,Z3,30.25,71.53,0,88.17,29.31,55912,Low
27-08-2025 16:00,Z3,29.26,72.82,0,88.31,27.87,40248,Low
27-08-2025 17:00,Z3,27.54,75.54,0,88.29,26.18,18195,Low
27-08-2025 18:00,Z3,25.88,76.43,0,88.95,24.73,0,Low
27-08-2025 19:00,Z3,25.27,79.4,0,89.12,24.26,0,Low
27-08-2025 20:00,Z3,23.52,80.99,0,89,22.22,0,Low
27-08-2025 21:00,Z3,23.81,81.53,0,89.29,21.7,230,Low
27-08-2025 22:00,Z3,23.05,81.27,0,89.28,21.35,1851,Low
27-08-2025 23:00,Z3,23.51,82.39,0,89.21,21.69,1863,Low
28-08-2025 00:00,Z3,21.6,84.37,0,89.29,20.14,947,Low
28-08-2025 01:00,Z3,21.72,85.73,0,89.26,20.55,0,Low
28-08-2025 02:00,Z3,23.15,82.75,0,89.73,21.99,4376,Low
28-08-2025 03:00,Z3,23.78,80.87,0,89.97,22.61,0,Low
28-08-2025 04:00,Z3,25.05,81.8,0,89.75,23.87,1943,Low
28-08-2025 05:00,Z3,24.95,79.46,0,89.55,23.41,0,Low
28-08-2025 06:00,Z3,26.01,79.93,0,89.69,24.81,1390,Low
28-08-2025 07:00,Z3,28.29,77.56,0,89.49,26.35,21477,Low
28-08-2025 08:00,Z3,29.24,72.78,0,89,27.21,41778,Low
28-08-2025 09:00,Z3,29.82,72.41,0,88.95,27.56,59047,Low
28-08-2025 10:00,Z3,30.27,87.75,5,90,28.39,31401,Low
28-08-2025 11:00,Z3,30.19,70.87,0,89.62,28.51,75893,Low
28-08-2025 12:00,Z3,31.7,69.99,0,89.99,30.09,78053,Low
28-08-2025 13:00,Z3,30.56,73.52,0,89.73,28.88,78919,Low
28-08-2025 14:00,Z3,30.37,69.99,0,89.95,29.57,67265,Low
28-08-2025 15:00,Z3,30.19,73.86,0,89.65,28.29,57082,Low
28-08-2025 16:00,Z3,28.8,75.69,0,89.42,27.09,39108,Low
28-08-2025 17:00,Z3,27.84,74.24,0,89.05,26.17,21232,Low
28-08-2025 18:00,Z3,28.17,74.03,0,89.08,27.13,2098,Low
28-08-2025 19:00,Z3,25.72,79.23,0,88.79,24.28,0,Low
28-08-2025 20:00,Z3,24.18,80.78,0,88.73,22.51,726,Low
28-08-2025 21:00,Z3,23.73,81.47,0,88.6,22.09,2366,Low
28-08-2025 22:00,Z3,23.78,81.55,0,88.69,23.18,1913,Low
28-08-2025 23:00,Z3,22.63,82.24,0.5,88.91,20.31,0,Low
29-08-2025 00:00,Z3,23.16,82.01,0,89.18,22.48,1503,Low
29-08-2025 01:00,Z3,22.91,82.04,0,89.24,20.92,0,Low
29-08-2025 02:00,Z3,21.93,88.15,0,89.56,20.06,1343,Low
29-08-2025 03:00,Z3,23.38,82.85,0,89.6,21.76,2179,Low
29-08-2025 04:00,Z3,24.63,88.04,2,90,23.2,0,Low
29-08-2025 05:00,Z3,25.81,78.65,0,89.01,23.83,0,Low
29-08-2025 06:00,Z3,26.05,76.7,0,89.12,24.74,2897,Low
29-08-2025 07:00,Z3,28.05,74.61,0,88.55,26.92,21482,Low
29-08-2025 08:00,Z3,28.14,75.66,0,88.66,26.34,39654,Low
29-08-2025 09:00,Z3,29.44,74.2,0,88.61,27.79,57012,Low
29-08-2025 10:00,Z3,30.78,71.26,0,88.75,29.44,68412,Low
29-08-2025 11:00,Z3,31.63,68.52,0,88.51,30.54,75346,Low
29-08-2025 12:00,Z3,30.77,68.56,0,88.48,28.52,78432,Low
29-08-2025 13:00,Z3,31.34,72.54,0,87.88,29.14,75956,Low
29-08-2025 14:00,Z3,30.34,73.4,0,87.64,28.3,71908,Low
29-08-2025 15:00,Z3,30.29,72.1,0,87.62,29.63,58351,Low
29-08-2025 16:00,Z3,29.54,70.8,0,87.63,28.83,37656,Low
29-08-2025 17:00,Z3,28.2,76.12,0,87.33,26.17,19536,Low
29-08-2025 18:00,Z3,26.45,75.27,0,87.24,25.11,0,Low
29-08-2025 19:00,Z3,25.31,78.76,0,86.83,23.45,69,Low
29-08-2025 20:00,Z3,24.21,79.23,0,87.07,22.99,0,Low
29-08-2025 21:00,Z3,23.05,81.3,0,86.88,21.56,0,Low
29-08-2025 22:00,Z3,23.3,84.75,0,87.05,21.58,2858,Low
29-08-2025 23:00,Z3,22.61,83.96,0,87.24,20.44,1766,Low
30-08-2025 00:00,Z3,23.27,77.15,0,87.52,22.22,1191,Low
30-08-2025 01:00,Z3,23.04,80.21,0,87.43,21.32,484,Low
30-08-2025 02:00,Z3,22.49,82.65,0,87.16,20.67,0,Low
30-08-2025 03:00,Z3,24.09,83.76,2,89.59,22.92,2817,Low
30-08-2025 04:00,Z3,23.68,81.29,0,89.37,22.5,0,Low
30-08-2025 05:00,Z3,26.15,75.1,0,89.62,25.21,0,Low
30-08-2025 06:00,Z3,27.01,73.08,0,89.6,26.04,0,Low
30-08-2025 07:00,Z3,27.64,74.72,0,89.66,25.43,19667,Low
30-08-2025 08:00,Z3,29.89,71.67,0,89.6,28.1,37992,Low
30-08-2025 09:00,Z3,30.42,71.48,0,89.7,28.61,55646,Low
30-08-2025 10:00,Z3,30.95,71.66,0,90,29.64,70758,Low
30-08-2025 11:00,Z3,31.27,68.64,0,90,30.17,75973,Low
30-08-2025 12:00,Z3,31.03,69.39,0,89.83,29.43,76239,Low
30-08-2025 13:00,Z3,30.38,69.43,0,90,28.59,76218,Low
30-08-2025 14:00,Z3,30.96,69.52,0,90,29.27,69430,Low
30-08-2025 15:00,Z3,29.58,72.38,0,89.91,27.89,53439,Low
30-08-2025 16:00,Z3,29.16,70.63,0,90,27.41,37557,Low
30-08-2025 17:00,Z3,29.43,90.99,10,90,27.78,12832,Low
30-08-2025 18:00,Z3,26.22,77.28,0,90,25.56,255,Low
30-08-2025 19:00,Z3,25.72,78.03,0,89.9,24.11,1854,Low
30-08-2025 20:00,Z3,23.4,79.55,0,89.86,22.16,0,Low
30-08-2025 21:00,Z3,23.75,80.83,0,89.22,23.29,1275,Low
30-08-2025 22:00,Z3,23.03,81.72,0,88.63,21.38,0,Low
30-08-2025 23:00,Z3,22.29,80.41,0,88.68,20.85,0,Low
31-08-2025 00:00,Z3,22.01,85.89,0,88.93,20.75,433,Low
31-08-2025 01:00,Z3,21.77,86.19,0.2,89.23,19.83,671,Low
31-08-2025 02:00,Z3,23.55,80.7,0,89.89,21.72,5,Low
31-08-2025 03:00,Z3,23.34,82.59,0.2,90,21.31,0,Low
31-08-2025 04:00,Z3,25.44,77.22,0,90,24.32,1707,Low
31-08-2025 05:00,Z3,26.19,76.63,0,89.69,25.11,1156,Low
31-08-2025 06:00,Z3,26.12,75.88,0,89.15,24.83,1849,Low
31-08-2025 07:00,Z3,28.53,73.63,0,89.29,27.41,17616,Low
31-08-2025 08:00,Z3,28.56,76.64,0,89.23,27.14,39137,Low
31-08-2025 09:00,Z3,30.76,73.52,0,89.62,28.65,55804,Low
31-08-2025 10:00,Z3,31.1,71.6,0,89.25,29.88,71134,Low
31-08-2025 11:00,Z3,31.29,66.57,0,89.45,30.33,73941,Low
31-08-2025 12:00,Z3,31.23,68.82,0,89.21,30.48,78879,Low
31-08-2025 13:00,Z3,31.55,67.79,0,89.35,30.98,77308,Low
31-08-2025 14:00,Z3,29.66,72.49,0,88.84,27.49,67864,Low
31-08-2025 15:00,Z3,29.31,76.58,0,88.76,27.9,57213,Low
31-08-2025 16:00,Z3,28.65,74.23,0,88.68,27.47,42532,Low
31-08-2025 17:00,Z3,28.56,75.83,0,88.96,27.03,20929,Low
31-08-2025 18:00,Z3,27.12,76.82,0,88.35,25.59,0,Low
31-08-2025 19:00,Z3,24.61,80.16,0,88.1,23.55,1336,Low
31-08-2025 20:00,Z3,25.32,75.87,0,87.78,23.83,0,Low
31-08-2025 21:00,Z3,22.95,85,1,88.44,21.7,0,Low
31-08-2025 22:00,Z3,23.33,82.47,0,88.26,21.05,0,Low
31-08-2025 23:00,Z3,21.86,82.39,0,88.37,20.28,0,Low
01-09-2025 00:00,Z3,21.77,83.68,0,88.17,20.93,0,Low
01-09-2025 01:00,Z3,22.19,83.34,0,87.79,20.82,0,Low
01-09-2025 02:00,Z3,22.89,80.85,0,87.99,21.23,2202,Low
01-09-2025 03:00,Z3,22.61,84.36,0,87.8,21.67,0,Low
01-09-2025 04:00,Z3,23.72,80.83,0,87.52,22.41,0,Low
01-09-2025 05:00,Z3,25.3,80.5,0,87.62,23.67,1707,Low
01-09-2025 06:00,Z3,26.89,75.09,0,88,25.51,0,Low
01-09-2025 07:00,Z3,27.35,77.1,0,88.15,26.04,20846,Low
01-09-2025 08:00,Z3,28.5,74.3,0,87.94,26.54,38362,Low
01-09-2025 09:00,Z3,30.07,69.15,0,88.06,28.61,57642,Low
01-09-2025 10:00,Z3,31.06,72.29,0,88.25,30.08,70288,Low
01-09-2025 11:00,Z3,29.76,71.06,0,88.08,28.52,75764,Low
01-09-2025 12:00,Z3,30.97,72.06,0.5,88.63,29.44,38607,Low
01-09-2025 13:00,Z3,29.8,72.62,0,88.19,28.5,78859,Low
01-09-2025 14:00,Z3,28.98,71.37,0,88.58,27.14,73229,Low
01-09-2025 15:00,Z3,29.35,73.98,0,88.58,27.92,59468,Low
01-09-2025 16:00,Z3,28.28,75.69,0,88.23,26.96,38604,Low
01-09-2025 17:00,Z3,28.53,72.83,0,88.2,26.91,21475,Low
01-09-2025 18:00,Z3,25.51,76.95,0,88.24,24.44,0,Low
01-09-2025 19:00,Z3,24.93,79.3,0,88.7,23.12,0,Low
01-09-2025 20:00,Z3,23.26,80.61,0,88.87,22.17,1130,Low
01-09-2025 21:00,Z3,23.37,81.37,0,88.84,22.3,0,Low
01-09-2025 22:00,Z3,22.19,83.19,0,89.1,21.1,2070,Low
01-09-2025 23:00,Z3,22.51,81.38,0,89.13,20.82,0,Low
02-09-2025 00:00,Z3,21.81,86.71,0,89.04,19.46,2107,Low
02-09-2025 01:00,Z3,22.03,83.94,0,89.19,20.25,0,Low
02-09-2025 02:00,Z3,21.57,84.62,0,89.13,19.53,1413,Low
02-09-2025 03:00,Z3,23,84.86,0,89.1,21.17,315,Low
02-09-2025 04:00,Z3,24.46,80.56,0,88.98,23.34,634,Low
02-09-2025 05:00,Z3,25.11,79.03,0.2,89.17,23.6,1052,Low
02-09-2025 06:00,Z3,26.22,78.08,0,89.36,24.69,0,Low
02-09-2025 07:00,Z3,27.64,70.74,0,89.12,26.37,18481,Low
02-09-2025 08:00,Z3,28.31,75.69,0.2,89.54,27.29,20771,Low
02-09-2025 09:00,Z3,29.73,71.07,0,89.33,28.31,54461,Low
02-09-2025 10:00,Z3,30.54,69.99,0,89.53,28.42,69174,Low
02-09-2025 11:00,Z3,30.68,73.69,0.2,89.75,29.6,38685,Low
02-09-2025 12:00,Z3,31.53,70.81,0,89.81,30.29,83247,Low
02-09-2025 13:00,Z3,31.5,69.83,0,89.1,29.46,76570,Low
02-09-2025 14:00,Z3,30.8,72.01,0,89.41,28.93,68848,Low
02-09-2025 15:00,Z3,29.73,73.3,0,89.27,28.4,55516,Low
02-09-2025 16:00,Z3,28.58,74.33,0,89.45,27.65,42829,Low
02-09-2025 17:00,Z3,26.91,75.89,0,89.61,25.1,21056,Low
02-09-2025 18:00,Z3,25.54,82.88,0,88.82,24.15,0,Low
02-09-2025 19:00,Z3,24.67,79.94,0,89.32,23.56,0,Low
02-09-2025 20:00,Z3,23.48,83.59,0,89.38,22.11,318,Low
02-09-2025 21:00,Z3,23.2,81.42,0,89.41,21.97,694,Low
02-09-2025 22:00,Z3,23,81.19,0,89.84,21,2393,Low
02-09-2025 23:00,Z3,21.48,81.63,0,89.69,20.43,1842,Low
03-09-2025 00:00,Z3,21.27,84.65,0,89.48,19.91,431,Low
03-09-2025 01:00,Z3,21.8,86.8,0,88.92,20.61,0,Low
03-09-2025 02:00,Z3,21.79,84.99,0.2,89.69,20.22,0,Low
03-09-2025 03:00,Z3,23.95,82.63,0,89.83,22.84,0,Low
03-09-2025 04:00,Z3,23.63,81.08,0.2,89.98,22.22,0,Low
03-09-2025 05:00,Z3,26.42,78.49,0,90,23.72,20,Low
03-09-2025 06:00,Z3,25.86,78.47,0,90,24.63,0,Low
03-09-2025 07:00,Z3,27.47,75.03,0,89.78,25.42,17680,Low
03-09-2025 08:00,Z3,29.44,74.61,0,90,27.8,40411,Low
03-09-2025 09:00,Z3,28.98,71.53,0,89.58,27.79,52464,Low
03-09-2025 10:00,Z3,30.13,70.91,0,89.08,28.45,72319,Low
03-09-2025 11:00,Z3,30.3,70.02,0,89.07,29.03,77950,Low
03-09-2025 12:00,Z3,30.75,73.07,0,89.16,28.86,83136,Low
03-09-2025 13:00,Z3,30.27,72.95,0,89.4,28.44,77037,Low
03-09-2025 14:00,Z3,30.25,70.37,0,89.39,29.47,67727,Low
03-09-2025 15:00,Z3,30.35,72.85,0,89.44,29.19,56672,Low
03-09-2025 16:00,Z3,29.78,70.73,0,89.32,28.49,37239,Low
03-09-2025 17:00,Z3,26.35,74.88,0,88.7,24.37,23935,Low
03-09-2025 18:00,Z3,27.09,75.7,0,89.08,25.81,0,Low
03-09-2025 19:00,Z3,25.6,80.72,0,89.09,24.2,0,Low
03-09-2025 20:00,Z3,23.41,80.51,0,89.42,21.83,0,Low
03-09-2025 21:00,Z3,23.68,81.76,0,89.73,21.73,989,Low
03-09-2025 22:00,Z3,22.88,84.33,0,89.72,21.82,0,Low
03-09-2025 23:00,Z3,22.62,82.46,0,89.57,20.97,679,Low
04-09-2025 00:00,Z3,21.49,84.91,0,89.57,19.81,482,Low
04-09-2025 01:00,Z3,22.64,83.3,0,89.49,20.94,1009,Low
04-09-2025 02:00,Z3,22.93,84.56,0,90,21.69,0,Low
04-09-2025 03:00,Z3,23.61,84.47,0.2,90,22.03,3612,Low
04-09-2025 04:00,Z3,24.76,79.4,0,90,22.86,0,Low
04-09-2025 05:00,Z3,23.77,78.84,0,89.95,21.84,961,Low
04-09-2025 06:00,Z3,26.47,76.82,0,90,25.1,2375,Low
04-09-2025 07:00,Z3,26.89,75.61,0,89.72,25.04,21446,Low
04-09-2025 08:00,Z3,28.34,72.3,0,89.61,26.96,38262,Low
04-09-2025 09:00,Z3,29.52,76.3,0,90,27.91,57992,Low
04-09-2025 10:00,Z3,30.09,72.75,0,90,27.81,70146,Low
04-09-2025 11:00,Z3,31.19,69.11,0,90,29.41,72088,Low
04-09-2025 12:00,Z3,31.38,69.37,0,90,29.86,80526,Low
04-09-2025 13:00,Z3,30.66,84.31,5,90,29.13,40176,Low
04-09-2025 14:00,Z3,29.35,71.76,0,89.92,27.63,68594,Low
04-09-2025 15:00,Z3,30.18,72.12,0,89.66,27.95,55157,Low
04-09-2025 16:00,Z3,28.73,75.09,0,89.77,27.32,40356,Low
04-09-2025 17:00,Z3,27.1,77.36,0,89.19,25.44,19140,Low
04-09-2025 18:00,Z3,27,77.33,0,89.33,25.77,296,Low
04-09-2025 19:00,Z3,25.44,76.5,0,89.13,24.64,0,Low
04-09-2025 20:00,Z3,23.67,83.31,0,89.4,22.35,0,Low
04-09-2025 21:00,Z3,22.87,86.6,0.2,90,21.52,0,Low
04-09-2025 22:00,Z3,22.91,84.11,0,89.99,21.21,0,Low
04-09-2025 23:00,Z3,22.47,82.93,0,89.72,20.84,0,Low
05-09-2025 00:00,Z3,22.18,87.16,0,90,20.74,95,Low
05-09-2025 01:00,Z3,22.12,85.07,0,89.42,21.29,1450,Low
05-09-2025 02:00,Z3,22.4,78.79,0,89.64,20.7,0,Low
05-09-2025 03:00,Z3,23.42,81.02,0,89.68,22.55,0,Low
05-09-2025 04:00,Z3,23.53,81.72,0,89.15,22.16,642,Low
05-09-2025 05:00,Z3,26.24,77.58,0,89.35,24.19,0,Low
05-09-2025 06:00,Z3,26.66,75.11,0,89.52,25.36,0,Low
05-09-2025 07:00,Z3,27.29,75.69,0,89.86,26.21,20633,Low
05-09-2025 08:00,Z3,27.89,79.33,0.2,89.96,26.05,19350,Low
05-09-2025 09:00,Z3,29.19,72.8,0,90,27.92,53657,Low
05-09-2025 10:00,Z3,29.9,70.55,0,90,28.56,70642,Low
05-09-2025 11:00,Z3,31.84,70.36,0,90,30.16,75742,Low
05-09-2025 12:00,Z3,31.62,70.48,0,89.76,29.72,79917,Low
05-09-2025 13:00,Z3,30.99,74.08,0,89.55,29.52,78379,Low
05-09-2025 14:00,Z3,30.57,67.75,0,89.53,29.28,71218,Low
05-09-2025 15:00,Z3,28.47,76.01,0,89.6,26.88,56240,Low
05-09-2025 16:00,Z3,28.02,74.35,0,89.38,26.63,40265,Low
05-09-2025 17:00,Z3,28.91,73.33,0,89.79,26.78,19350,Low
05-09-2025 18:00,Z3,26.39,78.6,0,89.42,24.7,0,Low
05-09-2025 19:00,Z3,25.32,77.41,0,89.31,23.86,1701,Low
05-09-2025 20:00,Z3,24.33,80.01,0,89.38,22.44,1122,Low
05-09-2025 21:00,Z3,23.46,79.98,0,89.23,21.45,0,Low
05-09-2025 22:00,Z3,22.44,80.87,0,88.95,20.97,0,Low
05-09-2025 23:00,Z3,23.58,82.87,0,88.95,22.25,2169,Low
06-09-2025 00:00,Z3,21.79,83.4,0.2,89.59,19.85,0,Low
06-09-2025 01:00,Z3,21.54,86.48,0,89.92,20.62,4202,Low
06-09-2025 02:00,Z3,21.85,86.04,0.5,90,20.61,0,Low
06-09-2025 03:00,Z3,22.37,85.17,0,90,21.07,2192,Low
06-09-2025 04:00,Z3,24.28,81.75,0,90,22.34,4038,Low
06-09-2025 05:00,Z3,24.81,79.14,0,90,23.29,0,Low
06-09-2025 06:00,Z3,26.5,77.38,0,90,25.23,0,Low
06-09-2025 07:00,Z3,27.47,79.81,0,89.89,25.87,19062,Low
06-09-2025 08:00,Z3,27.57,74.17,0,89.91,25.78,41816,Low
06-09-2025 09:00,Z3,30.17,73.63,0,90,28.9,57045,Low
06-09-2025 10:00,Z3,31.29,71.73,0,90,29.23,68837,Low
06-09-2025 11:00,Z3,31.34,69.53,0,90,29.93,77920,Low
06-09-2025 12:00,Z3,30.91,72.08,0,90,28.9,79946,Low
06-09-2025 13:00,Z3,30.17,71.86,0,90,28.82,76212,Low
06-09-2025 14:00,Z3,29.37,74.09,0,89.42,28.38,68092,Low
06-09-2025 15:00,Z3,29.15,72.99,0,89.65,27.96,60241,Low
06-09-2025 16:00,Z3,28.55,71.73,0,89.57,26.92,38602,Low
06-09-2025 17:00,Z3,26.8,75.17,0,89.75,24.7,16348,Low
06-09-2025 18:00,Z3,27.17,77.03,0,89,25.19,214,Low
06-09-2025 19:00,Z3,26.02,76.25,0,88.76,24.6,4857,Low
06-09-2025 20:00,Z3,24.06,79.77,0,89.05,22.91,0,Low
06-09-2025 21:00,Z3,22.54,82.67,0,88.78,20.63,0,Low
06-09-2025 22:00,Z3,23.78,80.4,0,88.87,22.66,0,Low
06-09-2025 23:00,Z3,22.24,80.02,0,89.27,20.46,0,Low
07-09-2025 00:00,Z3,21.43,85.82,0,89.67,19.81,0,Low
07-09-2025 01:00,Z3,21.28,86.1,0,89.75,19.72,155,Low
07-09-2025 02:00,Z3,21.66,82.21,0,89.83,20.39,1496,Low
07-09-2025 03:00,Z3,22.95,84.6,0,89.76,21.11,0,Low
07-09-2025 04:00,Z3,24.12,79.91,0,89.49,22.57,536,Low
07-09-2025 05:00,Z3,26.6,76.05,0,89.16,25.52,0,Low
07-09-2025 06:00,Z3,25.89,76.79,0,88.42,24.19,0,Low
07-09-2025 07:00,Z3,27.27,77.26,0,88.51,25.15,21449,Low
07-09-2025 08:00,Z3,29.05,71.71,0,88.24,27.09,42350,Low
07-09-2025 09:00,Z3,29.13,73.84,0,88.25,27.77,55148,Low
07-09-2025 10:00,Z3,31.03,69.3,0,88.12,29.82,69569,Low
07-09-2025 11:00,Z3,30.97,72.6,0,88.12,29.98,81016,Low
07-09-2025 12:00,Z3,30.96,70.72,0,88.14,29.85,78763,Low
07-09-2025 13:00,Z3,30.71,71.62,1,89.69,29.54,36534,Low
07-09-2025 14:00,Z3,29.62,71.51,0,89.24,27.76,66400,Low
07-09-2025 15:00,Z3,29.49,74.79,0,88.86,27.39,62774,Low
07-09-2025 16:00,Z3,29.87,71.66,0,89.61,28.48,42563,Low
07-09-2025 17:00,Z3,27.78,77.02,0,89.86,26.4,24106,Low
07-09-2025 18:00,Z3,26.4,81.45,1,90,25.83,1060,Low
07-09-2025 19:00,Z3,26.2,78.04,0,89.74,24.63,0,Low
07-09-2025 20:00,Z3,24.43,82.13,0,89.93,22.96,292,Low
07-09-2025 21:00,Z3,23.44,79.54,0,89.73,22.15,0,Low
07-09-2025 22:00,Z3,23.11,83.86,0,89.57,21.29,2628,Low
07-09-2025 23:00,Z3,22.08,78.9,0,89.54,20.25,1513,Low
08-09-2025 00:00,Z3,21.43,83.98,0,89.8,20.26,0,Low
08-09-2025 01:00,Z3,22.17,82.11,0,90,19.74,248,Low
08-09-2025 02:00,Z3,22.31,84.16,0,89.69,22.18,0,Low
08-09-2025 03:00,Z3,22.19,81.74,0,90,21.29,584,Low
08-09-2025 04:00,Z3,24.93,82.62,0.5,90,23.22,2878,Low
08-09-2025 05:00,Z3,24.87,79.43,0,89.91,23.21,0,Low
08-09-2025 06:00,Z3,26.43,75.79,0,89.58,24.37,0,Low
08-09-2025 07:00,Z3,28.92,74.44,0,89.74,27.5,20844,Low
08-09-2025 08:00,Z3,29.11,74.84,0,89.4,28.44,42479,Low
08-09-2025 09:00,Z3,29.67,76.32,0,89.59,27.96,56336,Low
08-09-2025 10:00,Z3,29.76,70.97,0,89.52,28.52,68720,Low
08-09-2025 11:00,Z3,30.54,69.8,0,89.73,28.96,79895,Low
08-09-2025 12:00,Z3,30.03,74.64,0,89.76,28.13,81757,Low
08-09-2025 13:00,Z3,29.75,72.1,0,90,28.63,77578,Low
08-09-2025 14:00,Z3,29.61,73.7,0,89.67,28.42,66229,Low
08-09-2025 15:00,Z3,30.27,72.22,0,89.56,28.67,53946,Low
08-09-2025 16:00,Z3,27.42,74.84,0,89.13,25.79,39863,Low
08-09-2025 17:00,Z3,28.52,76.26,0,89.39,26.9,20167,Low
08-09-2025 18:00,Z3,27.61,73.95,0,89.16,27.05,4957,Low
08-09-2025 19:00,Z3,24.26,81.07,0,89.35,23.08,3867,Low
08-09-2025 20:00,Z3,24.14,86.55,2,90,21.93,2414,Low
08-09-2025 21:00,Z3,23.33,86.24,2,90,21.69,0,Low
08-09-2025 22:00,Z3,23.34,82.21,0,89.79,22.48,0,Low
08-09-2025 23:00,Z3,22.8,80.99,0,89.89,21.5,3921,Low
09-09-2025 00:00,Z3,20.94,84.46,0,90,19.3,0,Low
09-09-2025 01:00,Z3,21.84,85.59,0,89.78,21.13,154,Low
09-09-2025 02:00,Z3,23.08,87.34,0,89.24,21.2,0,Low
09-09-2025 03:00,Z3,24.1,78.99,0,89.61,22.39,1432,Low
09-09-2025 04:00,Z3,24.02,77.25,0,89.39,22.63,0,Low
09-09-2025 05:00,Z3,25.25,78.98,0,89.38,23.18,664,Low
09-09-2025 06:00,Z3,26.65,77.8,0,89.6,24.94,1724,Low
09-09-2025 07:00,Z3,27.78,73.68,0,90,26.35,18363,Low
09-09-2025 08:00,Z3,27.42,76.34,0,90,26.58,40171,Low
09-09-2025 09:00,Z3,30.13,72.49,0,89.82,28.56,55671,Low
09-09-2025 10:00,Z3,30.92,69.03,0,89.64,29.39,65827,Low
09-09-2025 11:00,Z3,30.27,72.26,0,89.43,28.95,78570,Low
09-09-2025 12:00,Z3,30.98,70.77,0,88.95,30.14,83185,Low
09-09-2025 13:00,Z3,31.01,68.51,0,88.23,29.43,77027,Low
09-09-2025 14:00,Z3,30.67,69.38,0,88.47,28.97,69720,Low
09-09-2025 15:00,Z3,28.63,73.51,0,87.96,26.96,56116,Low
09-09-2025 16:00,Z3,29.53,73.31,0,88.54,27.96,41958,Low
09-09-2025 17:00,Z3,27.29,78.87,0,88.57,25.85,18065,Low
09-09-2025 18:00,Z3,25.55,78.5,0,88.81,24.08,0,Low
09-09-2025 19:00,Z3,24.69,79.75,0.2,89.34,22.52,0,Low
09-09-2025 20:00,Z3,23.9,80.08,0,89.26,22.5,981,Low
09-09-2025 21:00,Z3,22.91,84.73,0,88.99,21.47,364,Low
09-09-2025 22:00,Z3,22.23,84.8,0,88.58,20.5,0,Low
09-09-2025 23:00,Z3,22.95,83.52,0,88.67,21.05,168,Low
10-09-2025 00:00,Z3,22.13,84.31,0,88.29,21.15,0,Low
10-09-2025 01:00,Z3,22.29,80.22,0,88.32,21.04,0,Low
